41.83215,-72.735016,alcohol,Bloomfield Discount Liquors,https://www.yelp.com/biz/bloomfield-discount-liquors-bloomfield?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.5,29 Wintonbury Ave,Bloomfield,CT,06002,(860) 243-8424,7
41.783595,-72.748049,alcohol,Maximum Beverage,https://www.yelp.com/biz/maximum-beverage-west-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,333 N Main St,West Hartford,CT,06117,(860) 761-2541,49
41.6902174,-72.65584140000001,alcohol,Wethersfield Liquors,https://www.yelp.com/biz/wethersfield-liquors-wethersfield?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,1101 Silas Deane Hwy,Wethersfield,CT,06109,(860) 563-6835,4
41.7431,-72.63238,alcohol,East Hartford Liquor,https://www.yelp.com/biz/east-hartford-liquor-east-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.5,8 Brewer St,East Hartford,CT,06118,(860) 895-8126,2
41.7636674445296,-72.68898546120391,alcohol,Little River Restoratives,https://www.yelp.com/biz/little-river-restoratives-hartford-4?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.5,405 Capitol Ave,Hartford,CT,06106,(860) 403-0340,118
41.7678487,-72.6990818,alcohol,City Cellars,https://www.yelp.com/biz/city-cellars-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,1.5,304 Farmington Ave,Hartford,CT,06105,(860) 724-6144,3
41.768735,-72.60491,alcohol,Kay's Wine & Spirits,https://www.yelp.com/biz/kays-wine-and-spirits-east-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.0,940 Silver Ln,East Hartford,CT,06118,(860) 569-9000,16
41.76721861482621,-72.6768995846973,alcohol,Bar PIÑA,https://www.yelp.com/biz/bar-pi%C3%B1a-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.5,1 Haynes St,Hartford,CT,06103,(860) 904-2101,9
41.75792,-72.70194000000002,alcohol,Hog River Brewing Co.,https://www.yelp.com/biz/hog-river-brewing-co-hartford-2?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,1429 Park St,Hartford,CT,06106,(860) 206-2119,87
41.7346,-72.68138,alcohol,Matty D's Restaurant & Bar,https://www.yelp.com/biz/matty-ds-restaurant-and-bar-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,236 S St,Hartford,CT,06114,(860) 904-2790,21
41.767955,-72.678087,alcohol,Rocking Horse Saloon,https://www.yelp.com/biz/rocking-horse-saloon-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.0,181 Ann Uccello St,Hartford,CT,06103,(860) 247-2566,25
41.7666067,-72.6736626,alcohol,Sea Tea Comedy Theater,https://www.yelp.com/biz/sea-tea-comedy-theater-hartford-3?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,5.0,15 Asylum St,Hartford,CT,06103,(860) 578-4832,20
41.76811,-72.67817,alcohol,The Russian Lady,https://www.yelp.com/biz/the-russian-lady-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.0,191 Ann Uccello St,Hartford,CT,06103,(860) 247-5239,107
41.7549969,-72.7656979,alcohol,London Shop Package Store,https://www.yelp.com/biz/london-shop-package-store-west-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,1228 Farmington Ave,West Hartford,CT,06107,(860) 521-5209,4
41.76687,-72.67506999999998,alcohol,Feng Chophouse,https://www.yelp.com/biz/feng-chophouse-hartford-5?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.5,93 Asylum St,Hartford,CT,06103,(860) 549-3364,76
41.685228869319,-72.654834240675,alcohol,Townline Discount Wines & Liquors,https://www.yelp.com/biz/townline-discount-wines-and-liquors-wethersfield?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,1303 Silas Deane Hwy,Wethersfield,CT,06109,(860) 721-7300,15
41.75678,-72.71361999999998,alcohol,Chosen 1 Cajun Seafood,https://www.yelp.com/biz/chosen-1-cajun-seafood-hartford-4?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.0,2074 Park St,Hartford,CT,06106,(860) 726-4089,46
41.7212994522003,-72.61507319545791,alcohol,Chili's,https://www.yelp.com/biz/chilis-glastonbury?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,2.5,2855 Main St,Glastonbury,CT,06033,(860) 657-2333,57
41.762515,-72.67092199999998,alcohol,Spotlight Theaters,https://www.yelp.com/biz/spotlight-theaters-hartford-2?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,39 Front St,Hartford,CT,06103,(860) 422-7712,107
41.7993360757828,-72.6952075213194,alcohol,Mount Sinai Rehabilitation Hospital,https://www.yelp.com/biz/mount-sinai-rehabilitation-hospital-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,490 Blue Hills Ave,Hartford,CT,06112,(860) 714-3500,7
41.713913,-72.64361099999998,alcohol,Tequila Rio,https://www.yelp.com/biz/tequila-rio-wethersfield?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.5,100 Great Meadow Rd,Wethersfield,CT,06109,(860) 477-3344,12
41.69300000000001,-72.70496999999997,alcohol,Naija Restaurant,https://www.yelp.com/biz/naija-restaurant-newington-3?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,2186 Berlin Turnpike,Newington,CT,06111,(860) 924-2030,1
41.76098,-72.67513000000002,alcohol,Republic at the Linden,https://www.yelp.com/biz/republic-at-the-linden-hartford-2?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,10 Capitol Ave,Hartford,CT,06106,(860) 310-3269,248
41.80938,-72.71065,alcohol,Thomas Hooker Brewery,https://www.yelp.com/biz/thomas-hooker-brewery-bloomfield?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,16 Tobey Rd,Bloomfield,CT,06002,(860) 242-3111,105
41.760245,-72.74118,alcohol,Cinépolis Luxury Cinemas,https://www.yelp.com/biz/cin%C3%A9polis-luxury-cinemas-west-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.5,42 S Main St,West Hartford,CT,06107,(860) 236-4111,51
41.7662972085052,-72.70709235422771,alcohol,The Half Door,https://www.yelp.com/biz/the-half-door-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,270 Sisson Ave,Hartford,CT,06105,(860) 232-7827,292
41.76067000000001,-72.69773,alcohol,Knox Parks Foundation,https://www.yelp.com/biz/knox-parks-foundation-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,5.0,75 Laurel St,Hartford,CT,06106,(860) 951-7694,2
41.7606661,-72.7065551,alcohol,Wood-n-Tap Bar & Grill- Hartford,https://www.yelp.com/biz/wood-n-tap-bar-and-grill-hartford-hartford-3?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,99 Sisson Ave,Hartford,CT,06106,(860) 232-8277,176
41.7677124,-72.6795178,alcohol,Pig's Eye Pub,https://www.yelp.com/biz/pigs-eye-pub-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,356 Asylum St,Hartford,CT,06103,(860) 278-4747,87
41.7362302183805,-72.67511672708208,alcohol,The Rockin Chicken,https://www.yelp.com/biz/the-rockin-chicken-hartford-2?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.5,476 Franklin Ave,Hartford,CT,06114,(860) 244-2536,72
41.73445,-72.69641999999997,alcohol,Nutshell Cafe,https://www.yelp.com/biz/nutshell-cafe-hartford-2?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,229 White St,Hartford,CT,06114,(860) 956-2836,25
41.724247,-72.710581,alcohol,Primavera Pub,https://www.yelp.com/biz/primavera-pub-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,271 Newington Ave,Hartford,CT,06106,(860) 953-7411,90
41.762647,-72.671375,alcohol,Bear's Smokehouse Barbecue,https://www.yelp.com/biz/bears-smokehouse-barbecue-hartford-5?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,25 Front St,Hartford,CT,06103,(860) 785-8772,1300
41.76021400000001,-72.74023100000002,alcohol,World Of Beer,https://www.yelp.com/biz/world-of-beer-west-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.5,73 Isham Rd,West Hartford,CT,06107,(860) 904-2124,247
41.76168300000001,-72.74428499999998,alcohol,Treva Restaurant & Bar,https://www.yelp.com/biz/treva-restaurant-and-bar-west-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.5,980 Farmington Ave,West Hartford,CT,06107,(860) 232-0407,425
41.7626800556192,-72.6714269815767,alcohol,El Pollo Guapo,https://www.yelp.com/biz/el-pollo-guapo-hartford-3?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.5,26 Front St,Hartford,CT,06103,(860) 246-2800,133
41.766767,-72.67678199999997,alcohol,Max Downtown,https://www.yelp.com/biz/max-downtown-hartford-3?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,185 Asylum Street Hartford Ct 06103,Hartford,CT,06103,(860) 522-2530,385
41.76173,-72.67068990000001,alcohol,The Blind Pig Pizza,https://www.yelp.com/biz/the-blind-pig-pizza-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.5,89 Arch St,Hartford,CT,06103,(860) 744-4333,354
41.76742,-72.67434,alcohol,Vaughan's Public House,https://www.yelp.com/biz/vaughans-public-house-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.5,59 Pratt St,Hartford,CT,06103,(860) 882-1560,148
41.764693021911,-72.66920199565,alcohol,Connecticut Science Center,https://www.yelp.com/biz/connecticut-science-center-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,250 Columbus Blvd,Hartford,CT,06103,(860) 724-3623,117
41.735319272587795,-72.661596336269,alcohol,USS Chowder Pot IV,https://www.yelp.com/biz/uss-chowder-pot-iv-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.0,165 Brainard Rd,Hartford,CT,06114,(860) 244-3311,322
41.76380967608321,-72.66920685768129,alcohol,Hartford Marriott Downtown,https://www.yelp.com/biz/hartford-marriott-downtown-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.5,200 Columbus Blvd,Hartford,CT,06103,(860) 249-8000,97
41.76671,-72.67533,alcohol,Trumbull Kitchen,https://www.yelp.com/biz/trumbull-kitchen-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,150 Trumbull St,Hartford,CT,06103,(860) 493-7412,640
41.75916,-72.70304,alcohol,Real Art Ways,https://www.yelp.com/biz/real-art-ways-hartford-2?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.5,56 Arbor St,Hartford,CT,06106,(860) 232-1006,44
41.756958,-72.713604,alcohol,J's Crab Shack,https://www.yelp.com/biz/js-crab-shack-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.5,2074 Park St,Hartford,CT,06106,(860) 231-9545,208
41.696756,-72.70545200000002,alcohol,The Flying Monkey Grill Bar,https://www.yelp.com/biz/the-flying-monkey-grill-bar-newington?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,2095 Berlin Tpke,Newington,CT,06111,(860) 436-5144,265
41.684597,-72.70838499999998,alcohol,Salsas 4 Taqueria,https://www.yelp.com/biz/salsas-4-taqueria-newington?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,2434 Berlin Tpke,Newington,CT,06111,(860) 999-9065,25
41.762224,-72.675337,alcohol,50 Elm,https://www.yelp.com/biz/50-elm-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,50 Elm St,Hartford,CT,06106,(860) 206-3322,69
41.7337567,-72.70217029999998,alcohol,Coyote Flaco Mexican Food,https://www.yelp.com/biz/coyote-flaco-mexican-food-hartford-2?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.5,635 New Britain Ave,Hartford,CT,06106,(860) 953-1299,81
41.8217651,-72.5885264,alcohol,The Mill on the River,https://www.yelp.com/biz/the-mill-on-the-river-south-windsor?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,989 Ellington Rd,South Windsor,CT,06074,(860) 289-7929,302
41.768546,-72.6782116,alcohol,Agave Grill,https://www.yelp.com/biz/agave-grill-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.5,100 Allyn St,Hartford,CT,06103,(860) 882-1557,363
41.76889138310271,-72.6742876096042,alcohol,Hartford Stage Company Box Office,https://www.yelp.com/biz/hartford-stage-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.5,50 Church St,Hartford,CT,06103,(860) 527-5151,81
41.760954,-72.739664,alcohol,Flora,https://www.yelp.com/biz/flora-west-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.5,45 Raymond Rd,West Hartford,CT,06107,(860) 216-5992,272
41.7174,-72.60817,alcohol,Min Ghung,https://www.yelp.com/biz/min-ghung-glastonbury?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,39 New London Tpke,Glastonbury,CT,06033,(860) 659-2568,196
41.76289000000001,-72.6704199,alcohol,The Capital Grille,https://www.yelp.com/biz/the-capital-grille-hartford-2?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.5,44 Front St,Hartford,CT,06103,(860) 244-0075,334
41.7882475022302,-72.6614982472214,alcohol,Travel Inn,https://www.yelp.com/biz/travel-inn-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,1.5,100 Weston St,Hartford,CT,06120,(860) 724-0222,13
41.75758,-72.67873,alcohol,Comerio,https://www.yelp.com/biz/comerio-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.5,158 Park St,Hartford,CT,06106,(860) 246-0210,38
41.76600000000001,-72.71017990000001,alcohol,Tisane Euro Asian Cafe,https://www.yelp.com/biz/tisane-euro-asian-cafe-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,537 Farmington Ave,Hartford,CT,06105,(860) 523-5417,399
41.7798179815506,-72.6691655635808,alcohol,XFINITY Theatre,https://www.yelp.com/biz/xfinity-theatre-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,2.5,61 Savitt Way,Hartford,CT,06120,(800) 745-3000,111
41.806489,-72.658618,alcohol,The Tavern at Keney Park,https://www.yelp.com/biz/the-tavern-at-keney-park-windsor-2?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,171 Windsor Ave,Windsor,CT,06095,(860) 757-0658,29
41.7606677024489,-72.7399352110768,alcohol,Muse Paintbar,https://www.yelp.com/biz/muse-paintbar-west-hartford-3?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,Blue Back Square,West Hartford,CT,06107,(860) 956-3200,67
41.74313,-72.67683000000002,alcohol,La Fonda Bar Resturante,https://www.yelp.com/biz/la-fonda-bar-resturante-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.5,269 Franklin Ave,Hartford,CT,06114,(860) 296-8256,35
41.7371470412879,-72.67142760504929,alcohol,Casona Restaurant,https://www.yelp.com/biz/casona-restaurant-hartford-2?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.0,681 Wethersfield Ave,Hartford,CT,06114,(860) 519-5590,31
41.68375,-72.65568,alcohol,Motel 6,https://www.yelp.com/biz/motel-6-wethersfield?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,1.5,1341 Silas Deane Hwy,Wethersfield,CT,06109,(860) 563-5900,22
41.75547,-72.71413000000003,alcohol,Han Restaurant,https://www.yelp.com/biz/han-restaurant-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,310 Prospect Ave,Hartford,CT,06106,(860) 216-5726,161
41.748475,-72.63825600000001,alcohol,Carmine's Bar  Grill & Stage,https://www.yelp.com/biz/carmines-bar-grill-and-stage-east-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.5,389 Main St,East Hartford,CT,06118,(860) 206-4580,108
41.6868079,-72.6562164,alcohol,Buffalo Wild Wings,https://www.yelp.com/biz/buffalo-wild-wings-wethersfield-2?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,2.5,1267 Silas Deane Hwy,Wethersfield,CT,06109,(860) 571-9464,92
41.76205,-72.66897,alcohol,Connecticut Convention Center,https://www.yelp.com/biz/connecticut-convention-center-hartford?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,100 Columbus Blvd,Hartford,CT,06103,(860) 249-6000,35
41.72235300000001,-72.762615,alcohol,Texas de Brazil,https://www.yelp.com/biz/texas-de-brazil-farmington-2?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,91 Westfarms Mall,Farmington,CT,06032,(860) 744-2300,88
